page,action,key,value,timestamp
Heart Rate,opened sensor tab,,,1752590466510
Heart Rate,keypad open,,,1752590466511
Heart Rate,show action buttons,,,1752590466511
speak text,Receieved text and level:Are you ready to start?normal,,,1752590490917
Jarvis speaking,Message: Are you ready to start? Stress level: normal,,,1752590490918
,Controller Executing: click on start-button with value: undefined,,,1752590495599
index,confirm button pressed,,,1752590495600
,,,,
map,selected helipad,,,1752590496671
speak text,Receieved text and level:Please confirm the destination Emory University Hospitalnormal,,,1752590496913
Jarvis speaking,Message: Please confirm the destination Emory University Hospital Stress level: normal,,,1752590496913
,Controller Executing: click on confirm-button with value: undefined,,,1752590503337
,,,,
checklist,opened page,,,1752590503455
map,selected helipad,,,1752590504428
speak text,Receieved text and level:Put on your seatbelts and ensure that all equipments are securenormal,,,1752590505465
Jarvis speaking,Message: Put on your seatbelts and ensure that all equipments are secure Stress level: normal,,,1752590505465
checklist,toggled checkbox,,,1752590513376
checklist,toggled checkbox,,,1752590514802
checklist,toggled checkbox,,,1752590517470
checklist,showing confirm button,,,1752590517470
,Controller Executing: click on confirm-button with value: undefined,,,1752590520043
checklist,confirm button clicked,,,1752590520044
countdown,opened page,,,1752590520150
map,selected helipad,,,1752590521111
countdown,countdown now 4,,,1752590521160
countdown,countdown now 3,,,1752590522159
speak text,"Receieved text and level:Acknowledge, Taking Offnormal",,,1752590522528
Jarvis speaking,"Message: Acknowledge, Taking Off Stress level: normal",,,1752590522528
countdown,countdown now 2,,,1752590523159
countdown,countdown now 1,,,1752590524159
countdown,countdown now 0,,,1752590525150
countdown,countdown complete,,,1752590526153
,Starting prompt cycle,,,1752590526576
,Starting prompt cycle,,,1752590526597
map,selected helipad,,,1752590527269
Ground speaking,"N A S X G S, this is Ground Control asking for update on flight status, patient status and estimated time to destination.",,,1752590527623
radio update,radio update asked,,,1752590527623
radio prompt,radio update prompt 1,,,1752590527624
emergency,trying to change destination to100,,,1752590531315
emergency,trying to change destination to19,,,1752590536325
emergency,trying to change destination to19,,,1752590541299
speak text,Receieved text and level:Opening mapnormal,,,1752590543572
Jarvis speaking,Message: Opening map Stress level: normal,,,1752590543573
map,show map,,,1752590544272
map,show map,,,1752590544781
map,selected helipad,,,1752590544782
emergency,trying to change destination to19,,,1752590546312
emergency,trying to change destination to19,,,1752590551324
emergency,trying to change destination to19,,,1752590556304
emergency,trying to change destination to19,,,1752590561314
emergency,trying to change destination to19,,,1752590566327
emergency,trying to change destination to19,,,1752590571301
emergency,trying to change destination to19,,,1752590576313
emergency,trying to change destination to19,,,1752590581324
emergency,trying to change destination to19,,,1752590586301
emergency,trying to change destination to19,,,1752590591302
speak text,Receieved text and level:Everything good. Enjoy the flightnormal,,,1752590591592
Jarvis speaking,Message: Everything good. Enjoy the flight Stress level: normal,,,1752590591593
emergency,trying to change destination to19,,,1752590596326
inflight,displaying vitals prompt,,,1752590601302
vitals prompt,log vitals prompted,,,1752590601302
vitals prompt,vitals_prompt 1,,,1752590601302
emergency,trying to change destination to19,,,1752590601298
,user acknowledged vitals prompt,,,1752590604934
