page,action,key,value,timestamp
Heart Rate,opened sensor tab,,,1752762254677
Heart Rate,keypad open,,,1752762254678
Jarvis speaking,Message: Are you ready to start? Stress level: normal,,,1752762285711
,Controller Executing: click on start-button with value: undefined,,,1752762289031
,,,,
map,selected helipad,,,1752762290092
Jarvis speaking,Message: Please confirm the destination Emory University Hospital Stress level: normal,,,1752762291193
,Controller Executing: click on confirm-button with value: undefined,,,1752762296604
,,,,
checklist,opened page,,,1752762296685
map,selected helipad,,,1752762297669
checklist,toggled checkbox,,,1752762300402
checklist,toggled checkbox,,,1752762302414
,Controller Executing: click on confirm-button with value: undefined,,,1752762305655
checklist,toggled checkbox,,,1752762308991
checklist,showing confirm button,,,1752762308992
checklist,confirm button clicked,,,1752762311135
countdown,opened page,,,1752762311216
map,selected helipad,,,1752762312191
countdown,countdown now 4,,,1752762312217
speak text,"Receieved text and level:Acknowledge, Taking Offnormal",,,1752762312766
countdown,countdown now 3,,,1752762313217
countdown,countdown now 2,,,1752762314219
countdown,countdown now 1,,,1752762315220
countdown,countdown now 0,,,1752762316217
countdown,countdown complete,,,1752762317222
,Starting prompt cycle,,,1752762318239
,Starting prompt cycle,,,1752762318271
map,selected helipad,,,1752762318314
inflight,displaying vitals prompt,,,1752762324058
vitals prompt,vitals_prompt 1,,,1752762324059
,user acknowledged vitals prompt,,,1752762328332
Heart Rate,capture,,,1752762330941
Heart Rate,capture,,,1752762330941
Heart Rate,keypad open,,,1752762331956
speak text,Receieved text and level:This is Jarvis. Call me if you need any helpnormal,,,1752762333170
Jarvis speaking,Message: This is Jarvis. Call me if you need any help Stress level: normal,,,1752762333171
Heart Rate,keypad press,5,5,1752762333293
Heart Rate,keypad press,5,55,1752762333612
Heart Rate,show action buttons,,,1752762334700
Heart Rate,keypad press,10,55,1752762334701
Heart Rate,log,,,1752762335596
Heart Rate,log,,,1752762335597
Heart Rate,log,,,1752762336618
Heart Rate,save,,,1752762337188
Heart Rate,save,,,1752762337188
Heart Rate,save,,,1752762338200
vitals prompt,auto off vitals prompt,,,1752762339059
O₂ Saturation,opened sensor tab,,,1752762339325
O₂ Saturation,capture,,,1752762340846
O₂ Saturation,capture,,,1752762340847
O₂ Saturation,capture,,,1752762341857
O₂ Saturation,keypad open,,,1752762341858
O₂ Saturation,keypad press,1,1,1752762342485
O₂ Saturation,keypad press,11,10,1752762343076
O₂ Saturation,keypad press,11,100,1752762343309
O₂ Saturation,show action buttons,,,1752762345701
O₂ Saturation,keypad press,10,100,1752762345702
O₂ Saturation,log,,,1752762347422
O₂ Saturation,save,,,1752762348221
O₂ Saturation,save,,,1752762348222
O₂ Saturation,log,,,1752762348436
Jarvis speaking,Message: Opening map Stress level: normal,,,1752762349010
map,selected helipad,,,1752762349815
map,selected helipad,,,1752762350328
O₂ Saturation,save,,,1752762351141
O₂ Saturation,save,,,1752762351142
O₂ Saturation,save,,,1752762352159
Blood Pressure,opened sensor tab,,,1752762354213
Blood Pressure,capture,,,1752762356093
Blood Pressure,capture,,,1752762356093
Blood Pressure,capture,,,1752762357114
Blood Pressure,keypad open,,,1752762357114
Blood Pressure,keypad press,1,1,1752762359375
Blood Pressure,keypad press,2,12,1752762359700
Blood Pressure,keypad press,11,120,1752762360836
Blood Pressure,keypad press,8,1208,1752762362324
Blood Pressure,keypad press,11,12080,1752762363661
Blood Pressure,show action buttons,,,1752762364469
Blood Pressure,keypad press,10,12080,1752762364470
Blood Pressure,log,,,1752762365565
Blood Pressure,log,,,1752762365566
Blood Pressure,log,,,1752762366582
Blood Pressure,save,,,1752762366805
Blood Pressure,save,,,1752762366805
Blood Pressure,save,,,1752762367817
submit,submit,,,1752762368348
submit,submit,,,1752762368350
speak text,Receieved text and level:Vitals received.normal,,,1752762370657
Jarvis speaking,Message: Vitals received. Stress level: normal,,,1752762370657
