page,action,key,value,timestamp
Heart Rate,opened sensor tab,,,1752612374440
Heart Rate,keypad open,,,1752612374441
Heart Rate,show action buttons,,,1752612374441
Jarvis speaking,Message: Are you ready to start? Stress level: normal,,,1752612516675
,Controller Executing: click on start-button with value: undefined,,,1752612520509
index,confirm button pressed,,,1752612520510
,,,,
map,selected helipad,,,1752612521565
Jarvis speaking,Message: Please confirm the destination Emory University Hospital Stress level: normal,,,1752612521634
,Controller Executing: click on confirm-button with value: undefined,,,1752612526935
,,,,
checklist,opened page,,,1752612527048
map,selected helipad,,,1752612528021
speak text,Receieved text and level:Put on your seatbelts and ensure that all equipments are securenormal,,,1752612528464
Jarvis speaking,Message: Put on your seatbelts and ensure that all equipments are secure Stress level: normal,,,1752612528465
speak text,Receieved text and level:Put on your seatbelts and ensure that all equipments are securenormal,,,1752612539073
Jarvis speaking,Message: Put on your seatbelts and ensure that all equipments are secure Stress level: normal,,,1752612539073
Heart Rate,opened sensor tab,,,1752612551329
Heart Rate,capture,,,1752612553497
Heart Rate,capture,,,1752612554514
Heart Rate,keypad open,,,1752612554514
speak text,Receieved text and level:Put on your seatbeltsnormal,,,1752612555583
Jarvis speaking,Message: Put on your seatbelts Stress level: normal,,,1752612555583
Heart Rate,keypad press,5,5,1752612557866
Heart Rate,keypad press,5,55,1752612558450
Heart Rate,show action buttons,,,1752612559937
Heart Rate,keypad press,10,55,1752612559938
Heart Rate,log,,,1752612561560
Heart Rate,log,,,1752612561561
Heart Rate,save,,,1752612562568
Heart Rate,save,,,1752612562569
Heart Rate,log,,,1752612562576
Heart Rate,save,,,1752612563984
Heart Rate,save,,,1752612563984
Heart Rate,save,,,1752612565003
O₂ Saturation,opened sensor tab,,,1752612565569
O₂ Saturation,capture,,,1752612567417
O₂ Saturation,capture,,,1752612567417
O₂ Saturation,capture,,,1752612568438
O₂ Saturation,keypad open,,,1752612568439
O₂ Saturation,keypad press,1,1,1752612569161
O₂ Saturation,keypad press,11,10,1752612569986
O₂ Saturation,keypad press,11,100,1752612570240
O₂ Saturation,show action buttons,,,1752612570972
O₂ Saturation,keypad press,10,100,1752612570974
O₂ Saturation,log,,,1752612571912
O₂ Saturation,log,,,1752612571912
O₂ Saturation,log,,,1752612572924
O₂ Saturation,save,,,1752612573065
O₂ Saturation,save,,,1752612573065
O₂ Saturation,save,,,1752612574076
Blood Pressure,opened sensor tab,,,1752612574472
Blood Pressure,capture,,,1752612577857
Blood Pressure,keypad open,,,1752612578870
Blood Pressure,keypad press,1,1,1752612579617
Blood Pressure,keypad press,2,12,1752612580017
Blood Pressure,keypad press,11,120,1752612580697
Blood Pressure,keypad press,8,1208,1752612581928
Blood Pressure,keypad press,11,12080,1752612582448
Blood Pressure,show action buttons,,,1752612584441
Blood Pressure,keypad press,10,12080,1752612584442
Blood Pressure,log,,,1752612585233
Blood Pressure,log,,,1752612585233
Blood Pressure,log,,,1752612586243
Blood Pressure,save,,,1752612586960
Blood Pressure,save,,,1752612586961
speak text,Receieved text and level:Did you complete the check list?normal,,,1752612587142
Jarvis speaking,Message: Did you complete the check list? Stress level: normal,,,1752612587143
Blood Pressure,save,,,1752612587979
submit,submit,,,1752612588824
submit,submit,,,1752612588825
checklist,toggled checkbox,,,1752612595961
checklist,toggled checkbox,,,1752612597965
checklist,toggled checkbox,,,1752612600241
checklist,showing confirm button,,,1752612600241
,Controller Executing: click on confirm-button with value: undefined,,,1752612602039
checklist,confirm button clicked,,,1752612602039
countdown,opened page,,,1752612602117
map,selected helipad,,,1752612603104
countdown,countdown now 4,,,1752612603121
speak text,"Receieved text and level:Acknowledge, Taking Offnormal",,,1752612603236
Jarvis speaking,"Message: Acknowledge, Taking Off Stress level: normal",,,1752612603236
countdown,countdown now 3,,,1752612604119
countdown,countdown now 2,,,1752612605119
countdown,countdown now 1,,,1752612606118
countdown,countdown now 0,,,1752612607118
countdown,countdown complete,,,1752612608125
,Starting prompt cycle,,,1752612608549
,Starting prompt cycle,,,1752612608580
map,selected helipad,,,1752612609240
radio update,radio update asked,,,1752612611634
Ground speaking,"N A S X G S, this is Ground Control asking for update on flight status, patient status and estimated time to destination.",,,1752612611634
radio prompt,radio update prompt 1,,,1752612611634
speak text,Receieved text and level:May I show the map?normal,,,1752612620891
Jarvis speaking,Message: May I show the map? Stress level: normal,,,1752612620891
speak text,Receieved text and level:Opening mapnormal,,,1752612627918
Jarvis speaking,Message: Opening map Stress level: normal,,,1752612627918
map,show map,,,1752612628746
map,show map,,,1752612629268
map,selected helipad,,,1752612629268
inflight,displaying vitals prompt,,,1752612652947
vitals prompt,log vitals prompted,,,1752612652948
vitals prompt,vitals_prompt 1,,,1752612652949
,user acknowledged vitals prompt,,,1752612657249
Blood Pressure,capture,,,1752612659105
Blood Pressure,capture,,,1752612660125
Blood Pressure,keypad open,,,1752612660125
Blood Pressure,keypad press,1,1,1752612663160
Blood Pressure,keypad press,2,12,1752612663633
Blood Pressure,keypad press,11,120,1752612664650
Blood Pressure,keypad press,8,1208,1752612666002
Blood Pressure,keypad press,11,12080,1752612666481
Blood Pressure,show action buttons,,,1752612666987
Blood Pressure,keypad press,10,12080,1752612666987
vitals prompt,auto off vitals prompt,,,1752612667949
Blood Pressure,log,,,1752612668113
Blood Pressure,log,,,1752612668114
Blood Pressure,log,,,1752612669125
Blood Pressure,save,,,1752612669593
Blood Pressure,save,,,1752612669593
Blood Pressure,save,,,1752612670606
O₂ Saturation,opened sensor tab,,,1752612672954
O₂ Saturation,capture,,,1752612674185
O₂ Saturation,capture,,,1752612674185
O₂ Saturation,capture,,,1752612675203
O₂ Saturation,keypad open,,,1752612675205
O₂ Saturation,keypad press,1,1,1752612676145
O₂ Saturation,keypad press,11,10,1752612676994
O₂ Saturation,keypad press,11,100,1752612677233
O₂ Saturation,show action buttons,,,1752612677682
O₂ Saturation,keypad press,10,100,1752612677682
O₂ Saturation,log,,,1752612678401
O₂ Saturation,log,,,1752612678401
O₂ Saturation,log,,,1752612679419
O₂ Saturation,save,,,1752612679833
O₂ Saturation,save,,,1752612679833
O₂ Saturation,save,,,1752612680849
Heart Rate,opened sensor tab,,,1752612682226
Heart Rate,capture,,,1752612684553
Heart Rate,capture,,,1752612684553
Heart Rate,capture,,,1752612685570
Heart Rate,keypad open,,,1752612685570
Heart Rate,keypad press,5,5,1752612686626
Heart Rate,keypad press,5,55,1752612686817
Heart Rate,show action buttons,,,1752612687601
Heart Rate,keypad press,10,55,1752612687602
Heart Rate,log,,,1752612688561
Heart Rate,log,,,1752612689573
Heart Rate,save,,,1752612689738
Heart Rate,save,,,1752612689738
Heart Rate,save,,,1752612690756
submit,submit,,,1752612691593
speak text,Receieved text and level:vitals receivednormal,,,1752612694769
Jarvis speaking,Message: vitals received Stress level: normal,,,1752612694769
speak text,Receieved text and level:Call me if you need any assistancenormal,,,1752612705263
Jarvis speaking,Message: Call me if you need any assistance Stress level: normal,,,1752612705263
speak text,Receieved text and level:How is the flight so far?normal,,,1752612723336
Jarvis speaking,Message: How is the flight so far? Stress level: normal,,,1752612723336
Jarvis speaking,Message: Good. Enjoy the flight Stress level: normal,,,1752612736744
Ground speaking,"N A S X G S, this is Ground Control asking for update on flight status, patient status and estimated time to destination.",,,1752612738809
radio update,radio update asked,,,1752612738809
radio prompt,radio update prompt 2,,,1752612738809
inflight,displaying vitals prompt,,,1752612771447
vitals prompt,vitals_prompt 2,,,1752612771447
,user acknowledged vitals prompt,,,1752612776514
Heart Rate,opened sensor tab,,,1752612777763
Heart Rate,capture,,,1752612779402
Heart Rate,capture,,,1752612779402
Heart Rate,capture,,,1752612780414
Heart Rate,keypad open,,,1752612780415
Heart Rate,keypad press,5,5,1752612781395
Heart Rate,keypad press,5,55,1752612781634
Heart Rate,show action buttons,,,1752612782466
Heart Rate,keypad press,10,55,1752612782467
Heart Rate,log,,,1752612783602
Heart Rate,log,,,1752612783602
Heart Rate,log,,,1752612784615
Heart Rate,save,,,1752612784778
Heart Rate,save,,,1752612784778
Heart Rate,save,,,1752612785791
vitals prompt,auto off vitals prompt,,,1752612786447
O₂ Saturation,opened sensor tab,,,1752612786460
O₂ Saturation,capture,,,1752612787882
O₂ Saturation,capture,,,1752612787883
O₂ Saturation,capture,,,1752612788895
O₂ Saturation,keypad open,,,1752612788896
O₂ Saturation,keypad press,1,1,1752612789467
O₂ Saturation,keypad press,11,10,1752612790195
O₂ Saturation,keypad press,11,100,1752612790386
O₂ Saturation,show action buttons,,,1752612790994
O₂ Saturation,keypad press,10,100,1752612790995
O₂ Saturation,log,,,1752612792672
O₂ Saturation,log,,,1752612792673
O₂ Saturation,log,,,1752612793686
O₂ Saturation,save,,,1752612793850
O₂ Saturation,save,,,1752612793850
O₂ Saturation,save,,,1752612794862
Blood Pressure,opened sensor tab,,,1752612795323
Blood Pressure,capture,,,1752612797715
Blood Pressure,capture,,,1752612797716
Blood Pressure,capture,,,1752612798734
Blood Pressure,keypad open,,,1752612798734
Blood Pressure,keypad press,1,1,1752612799494
Blood Pressure,keypad press,2,12,1752612799866
Blood Pressure,keypad press,11,120,1752612800803
Blood Pressure,keypad press,8,1208,1752612801330
Blood Pressure,keypad press,11,12080,1752612801819
Blood Pressure,keypad press,10,12080,1752612802597
Blood Pressure,log,,,1752612803627
Blood Pressure,log,,,1752612803627
Blood Pressure,log,,,1752612804639
Blood Pressure,save,,,1752612805107
Blood Pressure,save,,,1752612805107
Blood Pressure,save,,,1752612806119
submit,submit,,,1752612806586
submit,submit,,,1752612806587
Ground speaking,"N A S X G S, this is Ground Control asking for update on flight status, patient status and estimated time to destination.",,,1752612807684
radio update,radio update asked,,,1752612807685
